"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_SGB17132",10,1,0,10
"k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_SGB17168",10,1,0,10
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_johnsonii",10,1,0,10
"k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter_bilis",10,1,0,10
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus_SGB749",10,1,0,10
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola_plebeius",2,0.75,2,2
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis",1,0.5,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter_sp_NSJ_60",3,0.5625,0.5,3
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_SGB6177",16,0.8,1,16
"k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas_micra",16,0.8,1,16
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_sp_885",16,0.8,1,16
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_SGB1680",13,0.625,0,13
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_nordii",15,0.769230769230769,7.5,15
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_sp_P4_51",16,0.8,1,16
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas_fastidiosa",16,0.8,1,16
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_paraputrificum",17,0.869565217391304,59,17
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Niameybacter;s__Niameybacter_massiliensis",16,0.8,1,16
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_somerae",16,0.8,1,16
"k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_micronuciformis",16,0.8,1,16
"k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium;s__Cetobacterium_somerae",16,0.8,1,16
"k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_nucleatum",13,0.625,0,13
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_massiliensis",16,0.8,1,16
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia_marmotae",16,0.8,1,16
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Plesiomonas;s__Plesiomonas_shigelloides",16,0.8,1,16
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AF12_28",3,0.206349206349206,109,3
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium_sp_An131",4,0.113286130778842,2796,4
"k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea_cylindroides",5,0.113333333333333,2931,5
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Hydrogeniiclostidium;s__Hydrogeniiclostidium_mannosilyticum",2,0.10187265917603,0,2
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Candidatus_Borkfalkiales;f__Candidatus_Borkfalkiaceae;g__Candidatus_Borkfalkia;s__Candidatus_Borkfalkia_ceftriaxoniphila",4,0.123356009070295,9280,4
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas_synergistica",3,0.14248297537978,0,3
"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__GGB9818;s__GGB9818_SGB15459",4,0.143157894736842,3,4
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_Family_XIII_Incertae_Sedis;g__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified;s__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB71368",4,0.143157894736842,3,4
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_aerofaciens",3,0.461538461538462,7.5,3
"k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum",2,0.333333333333333,0,2
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri_clade_A",1,0.666666666666667,0,1
"k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Allisonella;s__Allisonella_histaminiformans",1,0.666666666666667,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__Ruminococcus_gnavus",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas_coprocola",2,0.5625,8,2
"k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_parvula",2,0.529411764705882,0,2
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas_virosa",1,0.5,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Oscillospiraceae_unclassified;s__Clostridium_leptum",1,0.5,0,1
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_pasteurianus",2,1,1,2
"k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_dispar",3,0.5,0.5,3
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_sanguinis",1,1,0,1
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia_equolifaciens",1,0.375,0,1
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_onderdonkii",3,0.25,0,3
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_goldsteinii",3,0.25,0,3
"k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__GGB9575;s__GGB9575_SGB14988",4,0.636363636363636,0,4
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_merdae",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AF34_10BH",1,0.375,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Candidatus_Cibionibacter;s__Candidatus_Cibionibacter_quicibialis",1,0.375,0,1
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_rubneri",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_SGB15012",3,0.234234234234234,139,3
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacteriaceae_unclassified;s__Eubacteriaceae_bacterium",1,0.172185430463576,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Oscillospiraceae_unclassified;s__Ruminococcaceae_bacterium_AM28_23LB",1,0.4,0,1
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_intestinalis",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_rogosae",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella_biformis",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster_lavalensis",2,0.149041095890411,9660,2
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Massilioclostridium;s__Massilioclostridium_coli",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania_filiformis",1,0.5,0,1
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter_sp_AF15_53",1,0.666666666666667,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Christensenella;s__Christensenella_minuta",1,0.666666666666667,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus_sp_NSJ_13",2,0.285714285714286,153,2
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus_parainfluenzae",1,0.338983050847458,0,1
"k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter;s__Oxalobacter_formigenes",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_SGB4342",2,0.26,144,2
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii",1,1,0,1
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_SGB14861",1,0.191176470588235,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_Family_XIII_Incertae_Sedis;g__Emergencia;s__Emergencia_timonensis",1,0.4375,0,1
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_sp_OF04_15BH",4,1,0,4
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus_mucosae",4,1,0,4
"k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_bifidum",4,1,0,4
"k__Bacteria;p__Candidatus_Saccharibacteria;c__Candidatus_Saccharibacteria_unclassified;o__Candidatus_Saccharibacteria_unclassified;f__Candidatus_Saccharibacteria_unclassified;g__Candidatus_Saccharibacteria_unclassified;s__Candidatus_Saccharibacteria_unclassified_SGB19858",4,1,0,4
"k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus_intestini",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerotruncus;s__Anaerotruncus_colihominis",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruthenibacterium;s__Ruthenibacterium_lactatiformans",2,1,0,2
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Eubacteriales_unclassified;s__Clostridiales_bacterium",2,1,0,2
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Christensenella;s__Christensenella_hongkongensis",3,0.0824242424242424,0,3
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__Clostridium_symbiosum",1,1,0,1
"k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter_pamelaeae",1,1,0,1
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Rheinheimera;s__Rheinheimera_SGB14999",1,0.666666666666667,0,1
"k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella_porci",2,0.154195011337868,0,2
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Eubacteriales_unclassified;s__Eubacteriales_unclassified_SGB15145",2,0.154195011337868,0,2
"k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_ulcerans",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_NSJ_29",1,0.0714098188500919,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridiaceae_unclassified;s__Clostridiaceae_unclassified_SGB4747",1,1,0,1
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_distasonis",1,1,0,1
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas_faecihominis",1,0.0558406897967563,0,1
"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia_muciniphila",1,1,0,1
"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella_variicola",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium_succinatutens",1,0.111934156378601,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_unclassified;f__Clostridia_unclassified;g__Candidatus_Allochristensenella;s__Candidatus_Allochristensenella_caecavium",2,0.188757807078418,490.081894012421,2
"k__Bacteria;p__Firmicutes;c__CFGB1226;o__OFGB1226;f__FGB1226;g__GGB2998;s__GGB2998_SGB3988",1,0.145922746781116,0,1
"k__Bacteria;p__Firmicutes;c__CFGB1359;o__OFGB1359;f__FGB1359;g__GGB3321;s__GGB3321_SGB4395",33,1,0,33
"k__Bacteria;p__Bacteroidetes;c__CFGB618;o__OFGB618;f__FGB618;g__GGB1456;s__GGB1456_SGB2019",25,0.39622641509434,6,25
"k__Bacteria;p__Firmicutes;c__CFGB1507;o__OFGB1507;f__FGB1507;g__GGB3819;s__GGB3819_SGB5184",2,0.0628030477949665,540,2
"k__Bacteria;p__Firmicutes;c__CFGB1011;o__OFGB1011;f__FGB1011;g__GGB2652;s__GGB2652_SGB3573",90,0.235906331309627,24.7200792255796,90
"k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957",12,0.279569892473118,1.36363636363636,12
"k__Bacteria;p__Firmicutes;c__CFGB1227;o__OFGB1227;f__FGB1227;g__GGB3000;s__GGB3000_SGB3991",36,0.151785714285714,6.89264702826375,36
"k__Bacteria;p__Bacteroidetes;c__CFGB658;o__OFGB658;f__FGB658;g__GGB1627;s__GGB1627_SGB2230",1,1,0,1
"k__Bacteria;p__Firmicutes;c__CFGB1249;o__OFGB1249;f__FGB1249;g__GGB3032;s__GGB3032_SGB4027",16,0.863636363636364,0,16
"k__Bacteria;p__Firmicutes;c__CFGB1359;o__OFGB1359;f__FGB1359;g__GGB3321;s__GGB3321_SGB4394",3,0.19047619047619,48.5105646694931,3
"k__Bacteria;p__Firmicutes;c__CFGB1227;o__OFGB1227;f__FGB1227;g__GGB3004;s__GGB3004_SGB3995",24,0.828571428571429,0.521739130434783,24
"k__Bacteria;p__Firmicutes;c__CFGB1227;o__OFGB1227;f__FGB1227;g__GGB3005;s__GGB3005_SGB3996",2,1,0,2
"k__Bacteria;p__Firmicutes;c__CFGB1473;o__OFGB1473;f__FGB1473;g__GGB3730;s__GGB3730_SGB5060",2,0.475409836065574,0,2
"k__Bacteria;p__Firmicutes;c__CFGB1354;o__OFGB1354;f__FGB1354;g__GGB3304;s__GGB3304_SGB4367",1,1,0,1
"k__Bacteria;p__Firmicutes;c__CFGB9119;o__OFGB9119;f__FGB9119;g__GGB4651;s__GGB4651_SGB6438",7,0.181454302868579,0,7
"k__Bacteria;p__Firmicutes;c__CFGB1507;o__OFGB1507;f__FGB1507;g__GGB3817;s__GGB3817_SGB5182",21,0.283783783783784,0,21
"k__Bacteria;p__Firmicutes;c__CFGB1126;o__OFGB1126;f__FGB1126;g__GGB2848;s__GGB2848_SGB3813",3,0.6,1.83333333333333,3
"k__Bacteria;p__Firmicutes;c__CFGB1507;o__OFGB1507;f__FGB1507;g__GGB3815;s__GGB3815_SGB5180",10,0.220600162206002,31.9198830519311,10
"k__Bacteria;p__Firmicutes;c__CFGB1011;o__OFGB1011;f__FGB1011;g__GGB2653;s__GGB2653_SGB3574",4,0.0767927724449464,705.166666666669,4
"k__Bacteria;p__Firmicutes;c__CFGB3068;o__OFGB3068;f__FGB3068;g__GGB9760;s__GGB9760_SGB15374",2,1,1,2
"k__Bacteria;p__Firmicutes;c__CFGB3048;o__OFGB3048;f__FGB3048;g__GGB9559;s__GGB9559_SGB69175",12,0.692307692307692,2,12
"k__Bacteria;p__Firmicutes;c__CFGB1213;o__OFGB1213;f__FGB1213;g__GGB9788;s__GGB9788_SGB15411",15,0.209391839876828,125.56053618039,15
"k__Bacteria;p__Firmicutes;c__CFGB9989;o__OFGB9989;f__FGB9989;g__GGB9712;s__GGB9712_SGB15244",19,0.24307417336908,1212.29026019759,19
"k__Bacteria;p__Firmicutes;c__CFGB2954;o__OFGB2954;f__FGB2954;g__GGB9296;s__GGB9296_SGB14253",16,0.222222222222222,672.549770772362,16
"k__Bacteria;p__Firmicutes;c__CFGB3070;o__OFGB3070;f__FGB3070;g__GGB9775;s__GGB9775_SGB15395",6,0.169259489732421,0,6
"k__Bacteria;p__Firmicutes;c__CFGB3068;o__OFGB3068;f__FGB3068;g__GGB9760;s__GGB9760_SGB15373",11,0.202985074626866,757.731856720596,11
"k__Bacteria;p__Firmicutes;c__CFGB2107;o__OFGB2107;f__FGB2107;g__GGB6020;s__GGB6020_SGB14985",10,1,0,10
"k__Bacteria;p__Firmicutes;c__CFGB3048;o__OFGB3048;f__FGB3048;g__GGB9561;s__GGB9561_SGB14972",1,0.161520190023753,0,1
"k__Bacteria;p__Firmicutes;c__CFGB3070;o__OFGB3070;f__FGB3070;g__GGB9512;s__GGB9512_SGB14909",1,0.327272727272727,0,1
"k__Bacteria;p__Firmicutes;c__CFGB3047;o__OFGB3047;f__FGB3047;g__GGB52130;s__GGB52130_SGB14966",1,0.205211726384365,0,1
"k__Bacteria;p__Firmicutes;c__CFGB3004;o__OFGB3004;f__FGB3004;g__GGB58158;s__GGB58158_SGB79798",2,0.0667320902845927,0,2
"k__Bacteria;p__Firmicutes;c__CFGB1226;o__OFGB1226;f__FGB1226;g__GGB58485;s__GGB58485_SGB80143",4,0.165651644336175,271,4
"k__Bacteria;p__Firmicutes;c__CFGB28775;o__OFGB28775;f__FGB28775;g__GGB3511;s__GGB3511_SGB4688",1,1,0,1
"k__Bacteria;p__Firmicutes;c__CFGB2915;o__OFGB2915;f__FGB2915;g__GGB36267;s__GGB36267_SGB14177",3,0.163363363363363,696.973001040512,3
"k__Bacteria;p__Firmicutes;c__CFGB76388;o__OFGB76388;f__FGB76388;g__GGB9186;s__GGB9186_SGB14125",1,1,0,1
"k__Bacteria;p__Fusobacteria;c__CFGB76375;o__OFGB76375;f__FGB76375;g__GGB4386;s__GGB4386_SGB6036",1,1,0,1
"k__Bacteria;p__Firmicutes;c__CFGB45507;o__OFGB45507;f__FGB45507;g__GGB52106;s__GGB52106_SGB72838",1,1,0,1
"k__Bacteria;p__Firmicutes;c__CFGB76046;o__OFGB76046;f__FGB76046;g__GGB51510;s__GGB51510_SGB71883",1,1,0,1
"k__Bacteria;p__Firmicutes;c__CFGB15212;o__OFGB15212;f__FGB15212;g__GGB41458;s__GGB41458_SGB58520",4,0.195965417867435,138.455962763745,4
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_obeum",3,0.428571428571429,8,3
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__GGB58233;s__GGB58233_SGB79883",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3176;s__GGB3176_SGB4194",6,0.143763213530655,444.333333333332,6
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_faecis",2,0.529411764705882,0,2
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4578;s__GGB4578_SGB6328",1,0.111934156378601,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Dorea;s__Dorea_sp_AF24_7LB",4,0.636363636363636,0,4
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB1387;s__GGB1387_SGB1894",3,1,0,3
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9062;s__GGB9062_SGB13981",3,0.542857142857143,0,3
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB1331;s__GGB1331_SGB1788",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__GGB4585;s__GGB4585_SGB4995",5,1,0,5
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_hansenii",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_producta",2,0.5,18,2
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB3167;s__GGB3167_SGB4181",6,1,0,6
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9619;s__GGB9619_SGB15067",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9707;s__GGB9707_SGB15229",2,0.545454545454545,1.33333333333333,2
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9713;s__GGB9713_SGB15249",3,0.666666666666667,3.83333333333333,3
"k__Bacteria;p__Bacteria_unclassified;c__CFGB76763;o__OFGB76763;f__FGB76763;g__GGB79973;s__GGB79973_SGB14342",1,0.6,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9627;s__GGB9627_SGB15081",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9453;s__GGB9453_SGB14845",20,0.0964539007092199,200.421052631579,20
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9719;s__GGB9719_SGB15272",2,0.257142857142857,62,2
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB51269;s__GGB51269_SGB5062",7,0.473684210526316,111.166666666667,7
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9634;s__GGB9634_SGB15093",1,0.126806526806527,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9699;s__GGB9699_SGB15216",2,0.571428571428571,3,2
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9614;s__GGB9614_SGB15049",2,0.153846153846154,0,2
"k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__GGB1239;s__GGB1239_SGB1657",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_glucerasea",1,1,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB74403;s__GGB74403_SGB53807",4,0.320987654320988,47.6666666666666,4
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Roseburia;s__Roseburia_hominis",1,0.152941176470588,0,1
"k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Dorea;s__Dorea_formicigenerans",2,0.321428571428571,8,2
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella_confusa",10,1,0,10
